Source,Target,Weight
00-0034286,00-0036913,1
00-0034286,00-0037197,1
00-0034286,00-0037216,1
00-0034286,00-0038090,1
00-0034286,00-0039067,1
00-0034386,00-0036269,1
00-0034386,00-0037216,2
00-0034386,00-0039067,2
00-0035140,00-0036269,1
00-0035140,00-0037216,2
00-0035140,00-0039067,2
00-0035889,00-0036269,1
00-0035889,00-0037216,1
00-0035889,00-0039067,1
00-0036269,00-0036360,1
00-0036269,00-0036637,1
00-0036269,00-0036913,1
00-0036269,00-0037197,1
00-0036269,00-0037216,1
00-0036269,00-0038090,1
00-0036269,00-0039067,1
00-0036360,00-0037216,1
00-0036360,00-0039067,1
00-0036637,00-0037216,2
00-0036637,00-0039067,2
00-0036913,00-0037216,1
00-0036913,00-0039067,1
00-0037197,00-0037216,2
00-0037197,00-0039067,2
00-0037216,00-0038090,2
00-0037216,00-0039067,2
00-0038090,00-0039067,2
00-0027973,00-0028872,2
00-0027973,00-0030035,2
00-0027973,00-0034365,2
00-0027973,00-0034777,1
00-0027973,00-0034830,1
00-0027973,00-0035243,2
00-0027973,00-0035956,1
00-0027973,00-0036268,1
00-0027973,00-0036438,2
00-0027973,00-0036482,1
00-0027973,00-0036555,2
00-0027973,00-0036635,1
00-0027973,00-0036955,1
00-0027973,00-0037005,2
00-0027973,00-0037429,2
00-0027973,00-0039062,1
00-0027973,00-0039150,2
00-0028872,00-0030035,2
00-0028872,00-0034365,2
00-0028872,00-0034777,1
00-0028872,00-0034830,1
00-0028872,00-0035243,2
00-0028872,00-0035956,1
00-0028872,00-0036268,1
00-0028872,00-0036438,2
00-0028872,00-0036482,1
00-0028872,00-0036555,2
00-0028872,00-0036635,1
00-0028872,00-0036955,1
00-0028872,00-0037005,2
00-0028872,00-0037429,2
00-0028872,00-0039062,1
00-0028872,00-0039150,2
00-0030035,00-0034365,2
00-0030035,00-0034777,1
00-0030035,00-0034830,1
00-0030035,00-0035243,2
00-0030035,00-0035956,1
00-0030035,00-0036268,1
00-0030035,00-0036438,2
00-0030035,00-0036482,1
00-0030035,00-0036555,2
00-0030035,00-0036955,1
00-0030035,00-0037005,2
00-0030035,00-0037429,2
00-0030035,00-0039062,1
00-0030035,00-0039150,2
00-0034365,00-0034777,1
00-0034365,00-0034830,1
00-0034365,00-0035243,2
00-0034365,00-0036482,1
00-0034365,00-0036635,1
00-0034365,00-0039062,1
00-0034365,00-0039150,2
00-0034777,00-0034830,2
00-0034777,00-0035243,1
00-0034777,00-0035956,1
00-0034777,00-0036438,1
00-0034777,00-0036482,1
00-0034777,00-0036555,1
00-0034777,00-0036635,1
00-0034777,00-0036955,1
00-0034777,00-0037005,1
00-0034777,00-0037429,1
00-0034777,00-0039062,1
00-0034777,00-0039150,1
00-0034830,00-0035243,1
00-0034830,00-0035956,1
00-0034830,00-0036268,1
00-0034830,00-0036438,1
00-0034830,00-0036482,1
00-0034830,00-0036555,1
00-0034830,00-0036635,1
00-0034830,00-0036955,1
00-0034830,00-0037005,1
00-0034830,00-0037429,1
00-0034830,00-0039062,1
00-0034830,00-0039150,1
00-0035243,00-0035956,1
00-0035243,00-0036268,1
00-0035243,00-0036438,2
00-0035243,00-0036482,1
00-0035243,00-0036555,2
00-0035243,00-0036635,1
00-0035243,00-0036955,1
00-0035243,00-0037005,2
00-0035243,00-0037429,2
00-0035243,00-0039062,1
00-0035243,00-0039150,2
00-0035956,00-0036482,1
00-0035956,00-0036635,1
00-0035956,00-0039062,1
00-0035956,00-0039150,1
00-0036268,00-0036482,1
00-0036268,00-0036635,1
00-0036268,00-0039062,1
00-0036268,00-0039150,1
00-0036438,00-0036482,1
00-0036438,00-0036635,1
00-0036438,00-0039062,1
00-0036438,00-0039150,2
00-0036482,00-0036555,1
00-0036482,00-0036635,1
00-0036482,00-0036955,1
00-0036482,00-0037005,1
00-0036482,00-0037429,1
00-0036482,00-0039062,1
00-0036482,00-0039150,1
00-0036555,00-0036635,1
00-0036555,00-0039062,1
00-0036555,00-0039150,2
00-0036635,00-0036955,1
00-0036635,00-0037005,1
00-0036635,00-0037429,1
00-0036635,00-0039062,1
00-0036635,00-0039150,1
00-0036955,00-0039062,1
00-0036955,00-0039150,1
00-0037005,00-0039062,1
00-0037005,00-0039150,2
00-0037429,00-0039062,1
00-0037429,00-0039150,2
00-0039062,00-0039150,1
00-0028118,00-0031610,1
00-0028118,00-0035639,1
00-0028118,00-0035645,1
00-0028118,00-0036132,1
00-0028118,00-0036493,1
00-0028118,00-0037410,1
00-0028118,00-0038396,1
00-0028118,00-0038476,1
00-0028118,00-0038938,1
00-0031610,00-0032385,1
00-0031610,00-0033308,1
00-0031610,00-0034844,1
00-0031610,00-0035535,1
00-0031610,00-0035639,1
00-0031610,00-0035645,1
00-0031610,00-0035710,1
00-0031610,00-0036132,1
00-0031610,00-0036145,1
00-0031610,00-0036165,1
00-0031610,00-0036493,1
00-0031610,00-0036569,1
00-0031610,00-0037410,1
00-0031610,00-0038115,1
00-0031610,00-0038117,1
00-0031610,00-0038396,1
00-0031610,00-0038476,1
00-0031610,00-0038938,1
00-0032385,00-0035639,1
00-0032385,00-0035645,1
00-0032385,00-0036132,1
00-0032385,00-0036493,1
00-0032385,00-0037410,1
00-0032385,00-0038396,1
00-0032385,00-0038476,1
00-0032385,00-0038938,1
00-0033308,00-0035639,1
00-0033308,00-0035645,1
00-0033308,00-0036132,1
00-0033308,00-0036493,1
00-0033308,00-0037410,1
00-0033308,00-0038396,1
00-0033308,00-0038476,1
00-0033308,00-0038938,1
00-0034844,00-0035639,2
00-0034844,00-0035645,1
00-0034844,00-0036132,1
00-0034844,00-0036493,1
00-0034844,00-0037410,1
00-0034844,00-0038396,1
00-0034844,00-0038476,1
00-0034844,00-0038938,1
00-0035535,00-0035639,1
00-0035535,00-0035645,1
00-0035535,00-0036132,1
00-0035535,00-0036493,1
00-0035535,00-0037410,1
00-0035535,00-0038396,2
00-0035535,00-0038476,2
00-0035535,00-0038938,2
00-0035639,00-0035645,1
00-0035639,00-0035710,1
00-0035639,00-0036132,1
00-0035639,00-0036145,1
00-0035639,00-0036165,1
00-0035639,00-0036569,1
00-0035639,00-0037410,1
00-0035639,00-0038115,1
00-0035639,00-0038117,1
00-0035639,00-0038396,1
00-0035639,00-0038476,1
00-0035639,00-0038938,1
00-0035645,00-0035710,1
00-0035645,00-0036132,1
00-0035645,00-0036145,1
00-0035645,00-0036165,1
00-0035645,00-0036493,1
00-0035645,00-0036569,1
00-0035645,00-0037410,1
00-0035645,00-0038115,1
00-0035645,00-0038117,1
00-0035645,00-0038396,1
00-0035645,00-0038476,1
00-0035645,00-0038938,1
00-0035710,00-0036132,1
00-0035710,00-0036493,1
00-0035710,00-0037410,1
00-0035710,00-0038396,2
00-0035710,00-0038476,2
00-0035710,00-0038938,2
00-0036132,00-0036145,1
00-0036132,00-0036165,1
00-0036132,00-0036493,1
00-0036132,00-0036569,1
00-0036132,00-0037410,1
00-0036132,00-0038115,1
00-0036132,00-0038117,1
00-0036132,00-0038396,1
00-0036132,00-0038476,1
00-0036132,00-0038938,1
00-0036145,00-0036493,1
00-0036145,00-0037410,1
00-0036145,00-0038396,1
00-0036145,00-0038476,1
00-0036145,00-0038938,1
00-0036165,00-0036493,1
00-0036165,00-0037410,1
00-0036165,00-0038396,2
00-0036165,00-0038476,2
00-0036165,00-0038938,2
00-0036493,00-0036569,1
00-0036493,00-0037410,1
00-0036493,00-0038115,1
00-0036493,00-0038117,1
00-0036493,00-0038396,1
00-0036493,00-0038476,1
00-0036493,00-0038938,1
00-0036569,00-0037410,1
00-0036569,00-0038396,1
00-0036569,00-0038476,1
00-0036569,00-0038938,1
00-0037410,00-0038115,1
00-0037410,00-0038117,1
00-0037410,00-0038396,1
00-0037410,00-0038476,1
00-0037410,00-0038938,1
00-0038115,00-0038396,2
00-0038115,00-0038476,2
00-0038115,00-0038938,2
00-0038117,00-0038396,2
00-0038117,00-0038476,2
00-0038117,00-0038938,2
00-0038396,00-0038476,2
00-0038396,00-0038938,2
00-0038476,00-0038938,2
00-0028986,00-0030431,1
00-0028986,00-0033576,1
00-0028986,00-0033591,1
00-0028986,00-0033729,1
00-0028986,00-0033854,1
00-0028986,00-0034208,1
00-0028986,00-0034383,1
00-0028986,00-0034959,1
00-0028986,00-0036554,1
00-0028986,00-0036556,1
00-0028986,00-0036898,1
00-0028986,00-0037258,1
00-0028986,00-0037277,1
00-0028986,00-0037614,1
00-0028986,00-0038618,1
00-0028986,00-0038977,1
00-0028986,00-0039163,1
00-0030431,00-0033576,1
00-0030431,00-0033591,1
00-0030431,00-0033729,1
00-0030431,00-0033854,2
00-0030431,00-0034208,1
00-0030431,00-0034383,2
00-0030431,00-0034928,1
00-0030431,00-0034959,2
00-0030431,00-0035250,1
00-0030431,00-0036554,2
00-0030431,00-0036556,2
00-0030431,00-0036898,2
00-0030431,00-0037258,2
00-0030431,00-0037277,1
00-0030431,00-0037614,2
00-0030431,00-0038618,2
00-0030431,00-0038977,2
00-0030431,00-0039163,2
00-0033576,00-0033591,1
00-0033576,00-0033729,1
00-0033576,00-0034383,1
00-0033576,00-0034928,1
00-0033576,00-0035250,1
00-0033576,00-0036554,1
00-0033576,00-0036556,1
00-0033576,00-0036898,1
00-0033576,00-0037258,1
00-0033576,00-0037277,1
00-0033576,00-0037614,1
00-0033576,00-0038618,1
00-0033576,00-0038977,1
00-0033576,00-0039163,1
00-0033591,00-0033729,1
00-0033591,00-0033854,1
00-0033591,00-0034208,1
00-0033591,00-0034928,1
00-0033591,00-0034959,1
00-0033591,00-0035250,1
00-0033591,00-0036554,1
00-0033591,00-0036556,1
00-0033591,00-0036898,1
00-0033591,00-0037258,1
00-0033591,00-0037277,1
00-0033591,00-0037614,1
00-0033591,00-0038618,1
00-0033591,00-0038977,1
00-0033591,00-0039163,1
00-0033729,00-0033854,1
00-0033729,00-0034208,1
00-0033729,00-0034383,1
00-0033729,00-0034928,1
00-0033729,00-0034959,1
00-0033729,00-0035250,1
00-0033729,00-0036554,1
00-0033729,00-0036556,1
00-0033729,00-0036898,1
00-0033729,00-0037258,1
00-0033729,00-0037277,1
00-0033729,00-0037614,1
00-0033729,00-0038618,1
00-0033729,00-0038977,1
00-0033729,00-0039163,1
00-0033854,00-0034208,1
00-0033854,00-0034383,2
00-0033854,00-0034928,1
00-0033854,00-0034959,2
00-0033854,00-0035250,1
00-0033854,00-0037614,2
00-0033854,00-0038618,2
00-0033854,00-0038977,2
00-0033854,00-0039163,2
00-0034208,00-0034383,1
00-0034208,00-0034928,1
00-0034208,00-0035250,1
00-0034208,00-0036554,1
00-0034208,00-0036556,1
00-0034208,00-0036898,1
00-0034208,00-0037258,1
00-0034208,00-0037277,1
00-0034208,00-0037614,1
00-0034208,00-0038618,1
00-0034208,00-0038977,1
00-0034208,00-0039163,1
00-0034383,00-0034928,1
00-0034383,00-0034959,2
00-0034383,00-0035250,1
00-0034383,00-0036554,2
00-0034383,00-0036556,2
00-0034383,00-0036898,2
00-0034383,00-0037258,2
00-0034383,00-0037277,1
00-0034383,00-0037614,2
00-0034383,00-0038618,2
00-0034383,00-0038977,2
00-0034383,00-0039163,2
00-0034928,00-0034959,1
00-0034928,00-0035250,1
00-0034928,00-0036554,1
00-0034928,00-0036556,1
00-0034928,00-0036898,1
00-0034928,00-0037258,1
00-0034928,00-0037277,1
00-0034928,00-0037614,1
00-0034928,00-0038618,1
00-0034928,00-0038977,1
00-0034928,00-0039163,1
00-0034959,00-0035250,1
00-0034959,00-0036554,2
00-0034959,00-0036556,2
00-0034959,00-0036898,2
00-0034959,00-0037258,2
00-0034959,00-0037277,1
00-0034959,00-0037614,2
00-0034959,00-0038618,2
00-0034959,00-0038977,2
00-0034959,00-0039163,2
00-0035250,00-0036554,1
00-0035250,00-0036556,1
00-0035250,00-0036898,1
00-0035250,00-0037258,1
00-0035250,00-0037277,1
00-0035250,00-0037614,1
00-0035250,00-0038618,1
00-0035250,00-0038977,1
00-0035250,00-0039163,1
00-0036554,00-0037614,2
00-0036554,00-0038618,2
00-0036554,00-0038977,2
00-0036554,00-0039163,2
00-0036556,00-0037614,2
00-0036556,00-0038618,2
00-0036556,00-0038977,2
00-0036556,00-0039163,2
00-0036898,00-0037614,2
00-0036898,00-0038618,2
00-0036898,00-0038977,2
00-0036898,00-0039163,2
00-0037258,00-0037614,2
00-0037258,00-0038618,2
00-0037258,00-0038977,2
00-0037258,00-0039163,2
00-0037277,00-0037614,1
00-0037277,00-0038618,1
00-0037277,00-0038977,1
00-0037277,00-0039163,1
00-0037614,00-0038618,2
00-0037614,00-0038977,2
00-0037614,00-0039163,2
00-0038618,00-0038977,2
00-0038618,00-0039163,2
00-0038977,00-0039163,2
00-0029263,00-0031484,1
00-0029263,00-0031595,1
00-0029263,00-0032208,1
00-0029263,00-0033526,1
00-0029263,00-0035264,1
00-0029263,00-0035406,1
00-0029263,00-0036422,1
00-0029263,00-0037539,1
00-0029263,00-0038783,1
00-0029263,00-0038794,1
00-0029263,00-0038976,1
00-0031484,00-0031595,1
00-0031484,00-0032208,1
00-0031484,00-0033526,1
00-0031484,00-0034348,1
00-0031484,00-0035264,1
00-0031484,00-0035406,1
00-0031484,00-0036407,1
00-0031484,00-0036422,1
00-0031484,00-0036997,1
00-0031484,00-0037252,1
00-0031484,00-0037382,1
00-0031484,00-0037539,1
00-0031484,00-0038783,1
00-0031484,00-0038794,1
00-0031484,00-0038976,1
