Source,Target,Weight
00-0030669,00-0032257,83.82
00-0030669,00-0032807,26.72
00-0030669,00-0032881,29.419999999999998
00-0030669,00-0033119,101.03999999999999
00-0030669,00-0033127,33.32
00-0030669,00-0033338,30.32
00-0030669,00-0033896,39.72
00-0030669,00-0034109,70.12
00-0030669,00-0035844,30.02
00-0030669,00-0036020,55.32
00-0030669,00-0036212,209.64
00-0030669,00-0036613,172.52
00-0030669,00-0037004,29.52
00-0031363,00-0031547,69.32000000000001
00-0031363,00-0031796,11.82
00-0031363,00-0031806,25.32
00-0031363,00-0032257,60.92
00-0031363,00-0032807,3.82
00-0031363,00-0032881,6.52
00-0031363,00-0033119,78.13999999999999
00-0031363,00-0033127,10.419999999999998
00-0031363,00-0033338,7.42
00-0031363,00-0033471,33.92
00-0031363,00-0033555,52.12
00-0031363,00-0033896,16.82
00-0031363,00-0034109,47.22
00-0031363,00-0034798,41.82
00-0031363,00-0034829,97.82
00-0031363,00-0035231,11.919999999999998
00-0031363,00-0035311,130.42
00-0031363,00-0035342,7.92
00-0031363,00-0035350,13.62
00-0031363,00-0035844,7.12
00-0031363,00-0036020,32.42
00-0031363,00-0036212,186.73999999999998
00-0031363,00-0036613,149.62
00-0031363,00-0037004,6.62
00-0031547,00-0031796,75.22
00-0031547,00-0031806,88.72
00-0031547,00-0032257,124.32
00-0031547,00-0032881,69.92
00-0031547,00-0033119,141.54
00-0031547,00-0033127,73.82
00-0031547,00-0033338,70.82
00-0031547,00-0034109,110.62
00-0031547,00-0035844,70.52
00-0031547,00-0036613,213.02
00-0031547,00-0037004,70.02
00-0031796,00-0031806,31.22
00-0031796,00-0032257,66.82000000000001
00-0031796,00-0032807,9.719999999999999
00-0031796,00-0032881,12.42
00-0031796,00-0033119,84.03999999999999
00-0031796,00-0033127,16.32
00-0031796,00-0033338,13.32
00-0031796,00-0033471,39.82
00-0031796,00-0033555,58.019999999999996
00-0031796,00-0033896,22.72
00-0031796,00-0034109,53.12
00-0031796,00-0034798,47.72
00-0031796,00-0034829,103.72
00-0031796,00-0035231,17.82
00-0031796,00-0035311,136.32
00-0031796,00-0035342,13.82
00-0031796,00-0035350,19.52
00-0031796,00-0035844,13.02
00-0031796,00-0036020,38.32
00-0031796,00-0036212,192.64
00-0031796,00-0036613,155.52
00-0031796,00-0037004,12.52
00-0031806,00-0032257,80.32
00-0031806,00-0032807,23.22
00-0031806,00-0032881,25.919999999999998
00-0031806,00-0033119,97.53999999999999
00-0031806,00-0033127,29.82
00-0031806,00-0033338,26.82
00-0031806,00-0033471,53.32
00-0031806,00-0033555,71.52
00-0031806,00-0033896,36.22
00-0031806,00-0034109,66.62
00-0031806,00-0034798,61.22
00-0031806,00-0034829,117.22
00-0031806,00-0035231,31.32
00-0031806,00-0035311,149.82
00-0031806,00-0035342,27.32
00-0031806,00-0035350,33.02
00-0031806,00-0035844,26.52
00-0031806,00-0036020,51.82
00-0031806,00-0036212,206.14
00-0031806,00-0036613,169.02
00-0031806,00-0037004,26.02
00-0032257,00-0032807,58.82
00-0032257,00-0032881,61.52
00-0032257,00-0033119,133.14
00-0032257,00-0033338,62.42
00-0032257,00-0033471,88.92
00-0032257,00-0033555,107.12
00-0032257,00-0033896,71.82
00-0032257,00-0034109,102.22
00-0032257,00-0034798,96.82
00-0032257,00-0034829,152.82
00-0032257,00-0035231,66.92
00-0032257,00-0035311,185.42
00-0032257,00-0035342,62.92
00-0032257,00-0035350,68.62
00-0032257,00-0035844,62.12
00-0032257,00-0036020,87.42
00-0032257,00-0036212,241.73999999999998
00-0032257,00-0036613,204.62
00-0032257,00-0037004,61.62
00-0032807,00-0032881,4.42
00-0032807,00-0033119,76.03999999999999
00-0032807,00-0033127,8.32
00-0032807,00-0033338,5.32
00-0032807,00-0034109,45.12
00-0032807,00-0035231,9.82
00-0032807,00-0035844,5.02
00-0032807,00-0036613,336.9200000000001
00-0032807,00-0037004,4.52
00-0032881,00-0033119,78.74
00-0032881,00-0033127,11.02
00-0032881,00-0033338,8.02
00-0032881,00-0033471,34.52
00-0032881,00-0033555,52.72
00-0032881,00-0033896,17.419999999999998
00-0032881,00-0034109,47.82
00-0032881,00-0034798,42.42
00-0032881,00-0034829,98.42
00-0032881,00-0035231,12.52
00-0032881,00-0035311,131.02
00-0032881,00-0035342,8.52
00-0032881,00-0035350,14.219999999999999
00-0032881,00-0035844,7.72
00-0032881,00-0036020,33.02
00-0032881,00-0036212,187.33999999999997
00-0032881,00-0036613,150.22
00-0032881,00-0037004,7.22
00-0033119,00-0033127,82.63999999999999
00-0033119,00-0033338,79.63999999999999
00-0033119,00-0033471,106.13999999999999
00-0033119,00-0033555,124.33999999999999
00-0033119,00-0033896,89.03999999999999
00-0033119,00-0034109,119.44
00-0033119,00-0034798,114.03999999999999
00-0033119,00-0034829,170.04
00-0033119,00-0035231,84.13999999999999
00-0033119,00-0035311,202.64
00-0033119,00-0035342,80.13999999999999
00-0033119,00-0035350,85.83999999999999
00-0033119,00-0035844,79.33999999999999
00-0033119,00-0036020,104.63999999999999
00-0033119,00-0036212,258.96
00-0033119,00-0036613,221.84
00-0033119,00-0037004,78.83999999999999
00-0033127,00-0033338,11.919999999999998
00-0033127,00-0033471,38.42
00-0033127,00-0033555,56.62
00-0033127,00-0033896,21.32
00-0033127,00-0034109,51.72
00-0033127,00-0034798,46.32
00-0033127,00-0034829,102.32
00-0033127,00-0035231,16.419999999999998
00-0033127,00-0035311,134.92
00-0033127,00-0035342,12.419999999999998
00-0033127,00-0035350,18.119999999999997
00-0033127,00-0035844,11.62
00-0033127,00-0036020,36.92
00-0033127,00-0036212,191.23999999999998
00-0033127,00-0036613,154.12
00-0033127,00-0037004,11.12
00-0033338,00-0033471,35.42
00-0033338,00-0033555,53.62
00-0033338,00-0033896,18.32
00-0033338,00-0034109,48.72
00-0033338,00-0034798,43.32
00-0033338,00-0034829,99.32
00-0033338,00-0035231,13.419999999999998
00-0033338,00-0035311,131.92
00-0033338,00-0035342,9.42
00-0033338,00-0035350,15.120000000000001
00-0033338,00-0035844,8.620000000000001
00-0033338,00-0036020,33.92
00-0033338,00-0036212,188.23999999999998
00-0033338,00-0036613,151.12
00-0033338,00-0037004,8.120000000000001
00-0033471,00-0034109,75.22
00-0033471,00-0035844,35.120000000000005
00-0033471,00-0036613,177.62
00-0033471,00-0037004,34.620000000000005
00-0033555,00-0034109,93.41999999999999
00-0033555,00-0035844,53.31999999999999
00-0033555,00-0036613,195.82000000000002
00-0033555,00-0037004,52.81999999999999
00-0033896,00-0034109,58.12
00-0033896,00-0035231,22.82
00-0033896,00-0035844,18.02
00-0033896,00-0036613,160.52
00-0033896,00-0037004,17.52
00-0034109,00-0034798,83.12
00-0034109,00-0034829,139.12
00-0034109,00-0035231,53.22
00-0034109,00-0035311,171.72
00-0034109,00-0035342,49.22
00-0034109,00-0035350,54.919999999999995
00-0034109,00-0035844,48.419999999999995
00-0034109,00-0036020,73.72
00-0034109,00-0036212,228.04
00-0034109,00-0036613,190.92000000000002
00-0034109,00-0037004,47.919999999999995
00-0034798,00-0035844,43.019999999999996
00-0034798,00-0036613,667.22
00-0034798,00-0037004,69.52
00-0034829,00-0035844,99.02
00-0034829,00-0036613,504.62000000000006
00-0034829,00-0037004,172.22
00-0035231,00-0035844,13.12
00-0035231,00-0036020,38.42
00-0035231,00-0036212,192.73999999999998
00-0035231,00-0036613,155.62
00-0035231,00-0037004,12.62
00-0035311,00-0035844,131.62
00-0035311,00-0036613,468.92
00-0035311,00-0037004,136.51999999999998
00-0035342,00-0035844,9.120000000000001
00-0035342,00-0036613,151.62
00-0035342,00-0037004,8.620000000000001
00-0035350,00-0035844,14.82
00-0035350,00-0036613,157.32000000000002
00-0035350,00-0037004,14.32
00-0035844,00-0036020,33.620000000000005
00-0035844,00-0036212,187.94
00-0035844,00-0036613,150.82000000000002
00-0035844,00-0037004,7.82
00-0036020,00-0036613,541.02
00-0036020,00-0037004,51.120000000000005
00-0036212,00-0036613,1439.3600000000001
00-0036212,00-0037004,418.36
00-0036613,00-0037004,339.72
00-0031237,00-0031319,208.1
00-0031237,00-0032144,375.5
00-0031237,00-0033375,373.5200000000001
00-0031237,00-0033576,219.1
00-0031237,00-0033589,208.4
00-0031237,00-0034208,214.1
00-0031237,00-0034348,300.64000000000004
00-0031237,00-0034955,208.4
00-0031237,00-0035448,209.1
00-0031237,00-0035644,299.40000000000003
00-0031237,00-0035704,259.28000000000003
00-0031237,00-0035864,231.94
00-0031237,00-0036407,255.4
00-0031237,00-0036412,215.8
00-0031237,00-0036423,251.4
00-0031237,00-0036439,208.4
00-0031237,00-0036657,211.8
00-0031237,00-0036997,370.30000000000007
00-0031319,00-0033576,16.119999999999997
00-0031319,00-0033589,5.42
00-0031319,00-0034208,11.120000000000001
00-0031319,00-0035448,6.12
00-0031319,00-0036657,8.82
00-0031319,00-0036997,167.32
00-0032144,00-0033576,266.42
00-0032144,00-0033589,172.82
00-0032144,00-0034208,260.42
00-0032144,00-0035448,173.51999999999998
00-0032144,00-0036657,176.22
00-0032144,00-0036997,422.82000000000005
00-0033375,00-0033576,119.82000000000001
00-0033375,00-0033589,109.12
00-0033375,00-0034208,114.82000000000001
00-0033375,00-0035448,109.82000000000001
00-0033375,00-0036657,112.52000000000001
00-0033375,00-0036997,271.02000000000004
00-0033576,00-0033589,16.419999999999998
00-0033576,00-0034208,70.22
00-0033576,00-0034348,224.85999999999999
00-0033576,00-0034955,55.239999999999995
00-0033576,00-0035448,17.119999999999997
00-0033576,00-0035644,107.42
00-0033576,00-0035704,67.3
00-0033576,00-0035864,93.16
00-0033576,00-0036407,221.42
00-0033576,00-0036412,63.42
00-0033576,00-0036423,95.72
00-0033576,00-0036439,40.019999999999996
00-0033576,00-0036657,19.82
00-0033576,00-0036997,225.11999999999998
00-0033589,00-0034208,69.42
00-0033589,00-0034348,97.96
00-0033589,00-0034955,5.72
00-0033589,00-0035448,6.42
00-0033589,00-0035644,96.72
00-0033589,00-0035704,56.6
00-0033589,00-0035864,29.259999999999998
00-0033589,00-0036407,52.72
00-0033589,00-0036412,13.120000000000001
00-0033589,00-0036423,48.72
00-0033589,00-0036439,5.72
00-0033589,00-0036657,9.12
00-0033589,00-0036997,167.62
00-0034208,00-0034348,218.85999999999999
00-0034208,00-0034955,49.24
00-0034208,00-0035448,12.120000000000001
00-0034208,00-0035644,102.42
00-0034208,00-0035704,62.300000000000004
00-0034208,00-0035864,87.16
00-0034208,00-0036407,215.42
00-0034208,00-0036412,57.42
00-0034208,00-0036423,89.72
00-0034208,00-0036439,34.02
00-0034208,00-0036657,14.82
00-0034208,00-0036997,219.11999999999998
00-0034348,00-0035448,98.66
00-0034348,00-0036657,101.36
00-0034348,00-0036997,921.66
00-0034955,00-0035448,6.42
00-0034955,00-0036657,9.12
00-0034955,00-0036997,211.64000000000001
00-0035448,00-0035644,97.42
00-0035448,00-0035704,57.300000000000004
00-0035448,00-0035864,29.959999999999997
00-0035448,00-0036407,53.42
00-0035448,00-0036412,13.82
00-0035448,00-0036423,49.42
00-0035448,00-0036439,6.42
00-0035448,00-0036657,9.82
00-0035448,00-0036997,168.32
00-0035644,00-0036657,100.12
00-0035644,00-0036997,258.62
00-0035704,00-0036657,60.0
00-0035704,00-0036997,218.5
00-0035864,00-0036657,32.66
00-0035864,00-0036997,249.56
00-0036407,00-0036657,56.12
00-0036407,00-0036997,597.82
00-0036412,00-0036657,16.52
00-0036412,00-0036997,219.82000000000002
00-0036423,00-0036657,52.12
00-0036423,00-0036997,252.12
00-0036439,00-0036657,9.12
00-0036439,00-0036997,196.42000000000002
00-0036657,00-0036997,171.02
00-0032134,00-0033292,111.72
00-0032134,00-0035771,107.22
00-0032134,00-0036857,142.02
00-0032134,00-0036900,375.22
00-0032434,00-0033292,41.620000000000005
00-0032434,00-0035399,21.759999999999998
00-0032434,00-0035771,43.76
00-0032434,00-0036857,66.56
00-0032434,00-0036900,479.6600000000001
00-0033009,00-0033292,271.68
00-0033009,00-0035771,364.67999999999995
00-0033009,00-0036857,382.98
00-0033009,00-0036900,957.7
00-0033114,00-0033292,32.22
00-0033114,00-0035399,19.82
00-0033114,00-0035771,41.82
00-0033114,00-0036857,64.62
00-0033114,00-0036900,477.72
00-0033292,00-0033526,206.02
00-0033292,00-0033897,519.3600000000001
00-0033292,00-0034686,21.72
00-0033292,00-0035291,31.019999999999996
00-0033292,00-0035341,73.02000000000001
00-0033292,00-0035399,20.919999999999998
00-0033292,00-0035631,27.82
00-0033292,00-0035771,42.92
00-0033292,00-0036410,377.22
00-0033292,00-0036442,805.6000000000001
00-0033292,00-0036857,65.72
00-0033292,00-0036900,478.82000000000005
00-0033526,00-0035399,193.62
00-0033526,00-0035771,215.62
00-0033526,00-0036857,238.42000000000002
00-0033526,00-0036900,651.5200000000001
00-0033897,00-0035771,749.5600000000001
00-0033897,00-0036857,767.86
00-0033897,00-0036900,1342.5800000000002
00-0034686,00-0035771,17.22
00-0034686,00-0036857,52.019999999999996
00-0034686,00-0036900,285.22
00-0035291,00-0035399,18.62
00-0035291,00-0035771,54.12
00-0035291,00-0036857,72.42
00-0035291,00-0036900,647.1400000000001
00-0035341,00-0035399,60.62
00-0035341,00-0035771,125.82000000000001
00-0035341,00-0036857,144.12
00-0035341,00-0036900,996.3399999999999
00-0035399,00-0035771,30.52
00-0035399,00-0036410,364.82000000000005
00-0035399,00-0036442,793.2
00-0035399,00-0036857,53.31999999999999
00-0035399,00-0036900,466.42
00-0035631,00-0035771,71.32
00-0035631,00-0036857,89.62
00-0035631,00-0036900,956.84
00-0035771,00-0036410,488.02000000000004
00-0035771,00-0036442,967.96
00-0035771,00-0036857,82.02
00-0035771,00-0036900,656.74
00-0036410,00-0036857,506.32
00-0036410,00-0036900,1506.14
00-0036442,00-0036857,986.26
00-0036442,00-0036900,2209.7999999999997
00-0036857,00-0036900,675.04
00-0019596,00-0027944,359.22
00-0019596,00-0027981,308.22
00-0019596,00-0034411,373.02
00-0019596,00-0036928,300.34000000000003
00-0019596,00-0037256,398.22
00-0019596,00-0037311,313.42
00-0019596,00-0037487,305.22
00-0019596,00-0038129,356.32
00-0027944,00-0027948,70.67999999999999
00-0027944,00-0027981,74.32
00-0027944,00-0030456,68.22
00-0027944,00-0031273,89.72
00-0027944,00-0031408,223.32000000000002
00-0027944,00-0032054,79.82
00-0027944,00-0033856,220.32000000000002
00-0027944,00-0033921,192.82
00-0027944,00-0035298,84.82
00-0027944,00-0036450,72.72
00-0027944,00-0036877,68.32
00-0027944,00-0036928,66.44
00-0027944,00-0037256,164.32
00-0027944,00-0037311,79.52
00-0027944,00-0037487,71.32
00-0027944,00-0038129,122.41999999999999
00-0027948,00-0027981,19.68
00-0027948,00-0034411,84.47999999999999
00-0027948,00-0036928,11.8
00-0027948,00-0037256,109.67999999999999
00-0027948,00-0037311,24.88
00-0027948,00-0037487,16.68
00-0027948,00-0038129,67.78
00-0027981,00-0030456,17.22
00-0027981,00-0031273,38.72
00-0027981,00-0031408,172.32000000000002
00-0027981,00-0032054,28.82
00-0027981,00-0033856,169.32000000000002
00-0027981,00-0033921,141.82
00-0027981,00-0034411,88.11999999999999
00-0027981,00-0035298,33.82
00-0027981,00-0036450,21.72
00-0027981,00-0036877,17.32
00-0027981,00-0036928,15.440000000000001
00-0027981,00-0037256,113.32
00-0027981,00-0037311,28.52
00-0027981,00-0037487,20.32
00-0027981,00-0038129,71.42
00-0030456,00-0034411,82.02
00-0030456,00-0036928,9.34
00-0030456,00-0037256,107.22
00-0030456,00-0037311,22.419999999999998
00-0030456,00-0037487,14.219999999999999
00-0030456,00-0038129,65.32000000000001
00-0031273,00-0034411,103.52
00-0031273,00-0036928,30.84
00-0031273,00-0037256,128.72
00-0031273,00-0037311,43.92
00-0031273,00-0037487,35.72
00-0031273,00-0038129,86.82
00-0031408,00-0034411,237.12
00-0031408,00-0036928,574.74
00-0031408,00-0037256,1049.52
00-0031408,00-0037311,412.72
00-0031408,00-0037487,417.62000000000006
00-0031408,00-0038129,806.72
00-0032054,00-0034411,93.61999999999999
00-0032054,00-0036928,20.94
00-0032054,00-0037256,118.82
00-0032054,00-0037311,34.02
00-0032054,00-0037487,25.82
00-0032054,00-0038129,76.92
00-0033856,00-0034411,234.12
00-0033856,00-0036928,161.44
00-0033856,00-0037256,259.32000000000005
00-0033856,00-0037311,174.52
00-0033856,00-0037487,166.32000000000002
00-0033856,00-0038129,217.42000000000002
00-0033921,00-0034411,206.61999999999998
00-0033921,00-0036928,362.14
00-0033921,00-0037256,836.92
00-0033921,00-0037311,293.92
00-0033921,00-0037487,298.82000000000005
00-0033921,00-0038129,594.12
00-0034411,00-0035298,98.61999999999999
00-0034411,00-0036450,86.52
00-0034411,00-0036877,82.11999999999999
00-0034411,00-0036928,80.24
00-0034411,00-0037256,178.11999999999998
00-0034411,00-0037311,93.32
00-0034411,00-0037487,85.11999999999999
00-0034411,00-0038129,136.22
00-0035298,00-0036928,25.94
00-0035298,00-0037256,123.82
00-0035298,00-0037311,39.019999999999996
00-0035298,00-0037487,30.82
00-0035298,00-0038129,81.92
00-0036450,00-0036928,18.14
00-0036450,00-0037256,342.62
00-0036450,00-0037311,37.52
00-0036450,00-0037487,42.42
00-0036450,00-0038129,165.12
00-0036877,00-0036928,9.44
00-0036877,00-0037256,107.32
00-0036877,00-0037311,22.52
00-0036877,00-0037487,14.32
00-0036877,00-0038129,65.42
00-0036928,00-0037256,481.74
00-0036928,00-0037311,26.74
00-0036928,00-0037487,31.639999999999997
00-0036928,00-0038129,238.94
00-0037256,00-0037311,351.22
00-0037256,00-0037487,356.12
00-0037256,00-0038129,713.72
00-0037311,00-0037487,51.019999999999996
00-0037311,00-0038129,173.72
00-0037487,00-0038129,178.62
00-0022824,00-0032437,6.279999999999999
00-0022824,00-0032688,38.08
00-0022824,00-0032725,6.779999999999999
00-0022824,00-0033725,22.779999999999998
00-0022824,00-0034301,22.98
00-0022824,00-0035040,24.459999999999997
00-0022824,00-0035146,14.46
00-0022824,00-0035662,94.88
00-0022824,00-0035876,10.379999999999999
00-0022824,00-0036457,6.38
00-0022824,00-0037299,19.98
00-0022824,00-0037744,38.379999999999995
00-0027688,00-0032437,38.919999999999995
00-0027688,00-0032688,70.72
00-0027688,00-0032725,39.419999999999995
00-0027688,00-0033111,40.62
00-0027688,00-0033725,55.419999999999995
00-0027688,00-0034301,55.62
00-0027688,00-0035040,57.099999999999994
00-0027688,00-0035146,47.099999999999994
00-0027688,00-0035662,127.52
00-0027688,00-0035876,43.019999999999996
00-0027688,00-0036457,39.019999999999996
00-0027688,00-0037299,52.62
00-0027688,00-0037744,71.02
00-0027942,00-0032437,43.72
00-0027942,00-0032688,75.52000000000001
00-0027942,00-0032725,44.22
00-0027942,00-0033111,45.42
00-0027942,00-0033725,60.22
00-0027942,00-0034301,60.42
00-0027942,00-0035040,61.9
00-0027942,00-0035146,51.9
00-0027942,00-0035662,132.32
00-0027942,00-0035876,47.82
00-0027942,00-0036457,43.82
00-0027942,00-0037299,57.42
00-0027942,00-0037744,75.82
00-0030061,00-0032437,74.72
00-0030061,00-0032688,106.52
00-0030061,00-0032725,75.22
00-0030061,00-0033111,76.41999999999999
00-0030061,00-0034301,91.41999999999999
00-0030061,00-0035040,92.89999999999999
00-0030061,00-0035146,82.89999999999999
00-0030061,00-0035662,271.72
00-0030061,00-0035876,78.82
00-0030061,00-0036457,74.82
00-0030061,00-0037299,123.11999999999999
00-0030061,00-0037744,232.02
00-0030564,00-0032437,93.82000000000001
00-0030564,00-0032688,125.62
00-0030564,00-0033111,95.52
00-0030564,00-0033725,110.32
00-0030564,00-0034301,110.52000000000001
00-0030564,00-0035040,112.0
00-0030564,00-0035146,102.0
00-0030564,00-0035662,298.42
00-0030564,00-0035876,97.92
00-0030564,00-0036457,93.92
00-0030564,00-0037299,107.52
00-0030564,00-0037744,125.92
00-0031558,00-0032437,7.92
00-0031558,00-0032688,39.72
00-0031558,00-0032725,8.42
00-0031558,00-0033725,24.419999999999998
00-0031558,00-0034301,24.62
00-0031558,00-0035040,26.099999999999998
00-0031558,00-0035146,16.1
00-0031558,00-0035662,96.52
00-0031558,00-0035876,12.02
00-0031558,00-0036457,8.02
00-0031558,00-0037299,21.62
00-0031558,00-0037744,40.019999999999996
00-0032437,00-0032688,38.32
00-0032437,00-0032725,7.02
00-0032437,00-0033111,8.219999999999999
00-0032437,00-0033553,160.32
00-0032437,00-0033725,23.019999999999996
00-0032437,00-0034301,23.22
00-0032437,00-0035040,24.699999999999996
00-0032437,00-0035146,14.7
00-0032437,00-0035228,206.64000000000001
00-0032437,00-0035500,69.22
00-0032437,00-0035662,95.12
00-0032437,00-0035876,10.620000000000001
00-0032437,00-0036457,6.62
00-0032437,00-0036936,53.019999999999996
00-0032437,00-0037299,20.22
00-0032437,00-0037744,38.62
00-0032688,00-0032725,38.82
00-0032688,00-0033553,192.11999999999998
00-0032688,00-0033725,54.82
00-0032688,00-0034301,55.02
00-0032688,00-0035040,56.5
00-0032688,00-0035146,46.5
00-0032688,00-0035228,238.44000000000003
00-0032688,00-0035500,101.02000000000001
00-0032688,00-0035662,126.92
00-0032688,00-0035876,42.42
00-0032688,00-0036457,38.42
00-0032688,00-0036936,84.82
00-0032688,00-0037299,52.02
00-0032688,00-0037744,70.42
00-0032725,00-0033111,8.719999999999999
00-0032725,00-0033553,160.82
00-0032725,00-0033725,23.519999999999996
00-0032725,00-0034301,23.72
00-0032725,00-0035040,25.199999999999996
00-0032725,00-0035146,15.2
00-0032725,00-0035228,207.14000000000001
00-0032725,00-0035500,69.72
00-0032725,00-0035662,95.62
00-0032725,00-0035876,11.120000000000001
00-0032725,00-0036457,7.119999999999999
00-0032725,00-0036936,53.519999999999996
00-0032725,00-0037299,20.72
00-0032725,00-0037744,39.12
00-0033111,00-0033553,162.01999999999998
00-0033111,00-0033725,24.72
00-0033111,00-0034301,24.92
00-0033111,00-0035040,26.4
00-0033111,00-0035146,16.4
00-0033111,00-0035500,70.92
00-0033111,00-0035662,96.82
00-0033111,00-0035876,12.32
00-0033111,00-0036457,8.32
00-0033111,00-0036936,54.72
00-0033111,00-0037299,21.919999999999998
00-0033111,00-0037744,40.32
00-0033553,00-0033725,176.82
00-0033553,00-0034301,177.01999999999998
00-0033553,00-0035040,178.49999999999997
00-0033553,00-0035146,168.5
00-0033553,00-0035662,507.12
00-0033553,00-0035876,164.42
00-0033553,00-0036457,160.42
00-0033553,00-0037299,358.52
00-0033553,00-0037744,807.02
00-0033725,00-0034301,39.72
00-0033725,00-0035040,41.199999999999996
00-0033725,00-0035146,31.199999999999996
00-0033725,00-0035228,223.14000000000001
00-0033725,00-0035500,85.72
00-0033725,00-0035662,111.62
00-0033725,00-0035876,27.119999999999997
00-0033725,00-0036457,23.119999999999997
00-0033725,00-0036936,69.52
00-0033725,00-0037299,36.72
00-0033725,00-0037744,55.12
00-0034301,00-0035040,41.4
00-0034301,00-0035146,31.4
00-0034301,00-0035228,223.34
00-0034301,00-0035500,85.92
00-0034301,00-0035662,111.82
00-0034301,00-0035876,27.32
00-0034301,00-0036457,23.32
00-0034301,00-0036936,69.72
00-0034301,00-0037299,36.92
00-0034301,00-0037744,55.32
00-0035040,00-0035146,32.879999999999995
00-0035040,00-0035228,224.82000000000002
00-0035040,00-0035500,87.4
00-0035040,00-0035662,113.3
00-0035040,00-0035876,28.799999999999997
00-0035040,00-0036457,24.799999999999997
00-0035040,00-0036936,71.19999999999999
00-0035040,00-0037299,38.4
00-0035040,00-0037744,56.8
00-0035146,00-0035228,214.82000000000002
00-0035146,00-0035500,77.4
00-0035146,00-0035876,18.8
00-0035146,00-0036457,14.8
00-0035146,00-0036936,61.199999999999996
00-0035146,00-0037299,28.4
00-0035146,00-0037744,46.8
00-0035228,00-0035662,525.3
00-0035228,00-0035876,210.74
00-0035228,00-0036457,206.74
00-0035228,00-0037299,376.70000000000005
00-0035228,00-0037744,915.6400000000001
00-0035500,00-0035662,282.02000000000004
00-0035500,00-0035876,73.32
00-0035500,00-0036457,69.32000000000001
00-0035500,00-0037299,133.42000000000002
00-0035500,00-0037744,428.4200000000001
00-0035662,00-0035876,99.22
00-0035662,00-0036936,290.32000000000005
00-0035662,00-0037299,202.52
00-0035662,00-0037744,311.42
00-0035876,00-0036457,10.719999999999999
00-0035876,00-0036936,57.12
00-0035876,00-0037299,24.32
00-0035876,00-0037744,42.72
00-0036457,00-0036936,53.12
00-0036457,00-0037299,20.32
00-0036457,00-0037744,38.72
00-0036936,00-0037299,141.72
00-0036936,00-0037744,250.62
00-0037299,00-0037744,162.82
00-0023459,00-0030074,244.92
00-0023459,00-0034726,244.92
00-0023459,00-0035133,250.92
00-0023459,00-0037098,259.12
00-0023459,00-0037816,304.52000000000004
00-0023459,00-0038124,368.02
00-0024243,00-0030074,26.32
00-0024243,00-0034726,26.32
00-0024243,00-0035133,32.32
00-0024243,00-0037098,40.519999999999996
00-0024243,00-0037816,85.92
00-0024243,00-0038124,149.42
00-0028002,00-0030074,53.42
00-0028002,00-0034726,53.42
00-0028002,00-0035133,59.42
00-0028002,00-0037098,67.62
00-0028002,00-0037816,113.02000000000001
00-0028002,00-0038124,176.52
00-0030074,00-0033293,195.32
00-0030074,00-0033757,64.72
00-0030074,00-0034521,120.52
00-0030074,00-0034726,5.72
00-0030074,00-0035133,11.719999999999999
00-0030074,00-0035593,7.42
00-0030074,00-0035973,10.52
00-0030074,00-0036250,8.32
00-0030074,00-0036264,17.419999999999998
00-0030074,00-0036265,145.32
00-0030074,00-0036332,17.12
00-0030074,00-0036669,6.42
00-0030074,00-0037098,19.919999999999998
00-0030074,00-0037816,65.32000000000001
00-0030074,00-0038124,128.82
00-0033293,00-0034726,195.32
00-0033293,00-0035133,352.02
00-0033293,00-0037098,368.92
00-0033293,00-0037816,549.3199999999999
00-0033293,00-0038124,543.3199999999999
00-0033757,00-0034726,64.72
00-0033757,00-0035133,70.72
00-0033757,00-0037098,78.92
00-0033757,00-0037816,124.32
00-0033757,00-0038124,187.82
00-0034521,00-0034726,120.52
00-0034521,00-0035133,126.52
00-0034521,00-0037098,134.72
00-0034521,00-0037816,180.12
00-0034521,00-0038124,243.61999999999998
00-0034726,00-0035133,11.719999999999999
00-0034726,00-0035593,7.42
00-0034726,00-0035973,10.52
00-0034726,00-0036250,8.32
00-0034726,00-0036264,17.419999999999998
00-0034726,00-0036265,145.32
00-0034726,00-0036332,17.12
00-0034726,00-0036669,6.42
00-0034726,00-0037098,19.919999999999998
00-0034726,00-0037816,65.32000000000001
00-0034726,00-0038124,128.82
00-0035133,00-0035593,13.42
00-0035133,00-0035973,37.220000000000006
00-0035133,00-0036250,14.32
00-0035133,00-0036264,380.42
00-0035133,00-0036265,248.01999999999998
00-0035133,00-0036332,30.72
00-0035133,00-0036669,12.42
00-0035133,00-0037098,36.82
00-0035133,00-0037816,217.22
00-0035133,00-0038124,211.22
00-0035593,00-0037098,21.619999999999997
00-0035593,00-0037816,67.02000000000001
00-0035593,00-0038124,130.52
00-0035973,00-0037098,54.120000000000005
00-0035973,00-0037816,234.52
00-0035973,00-0038124,228.52
00-0036250,00-0037098,22.52
00-0036250,00-0037816,67.92
00-0036250,00-0038124,131.42
00-0036264,00-0037098,397.32
00-0036264,00-0037816,902.46
00-0036264,00-0038124,885.36
00-0036265,00-0037098,264.92
00-0036265,00-0037816,445.32000000000005
00-0036265,00-0038124,439.32
00-0036332,00-0037098,47.620000000000005
00-0036332,00-0037816,228.02
00-0036332,00-0038124,222.02
00-0036669,00-0037098,20.619999999999997
00-0036669,00-0037816,66.02000000000001
00-0036669,00-0038124,129.52
00-0037098,00-0037816,234.12000000000003
00-0037098,00-0038124,228.11999999999998
00-0037816,00-0038124,572.22
